billing_date,cust_id,product_id,revenue,active_users,total_logins,api_calls,storage_used_gb,support_tickets,response_time_hrs,feature_usage_score,customer_satisfaction,training_sessions,integration_count,data_processed_tb,uptime_percentage,performance_score,target
2023-01-31,CUST_0001,prod_02,885.1257484005116,29,212,9911,23.82515318031504,4,17.288917313390122,0.9322346762882991,3.97263981311655,3,7,9.663481595123637,99.52418804352288,0.7727744973245306,0
2023-02-28,CUST_0001,prod_02,678.4597360543318,72,401,5371,39.516744152599024,6,13.988875274265714,0.3008066929349475,3.8812791900938057,2,1,3.5531237025004776,98.10989043208176,0.8764088628059188,0
2023-03-31,CUST_0001,prod_02,106.10799272875065,44,421,9463,46.76894901055204,10,5.435273673145131,0.9071204795423192,3.248866598582593,1,8,4.101832021135663,99.47939476078857,0.970632602459982,0
2023-04-30,CUST_0001,prod_02,423.5868574971383,78,864,5228,58.32655765845464,9,6.57999894684543,0.1918618001706267,3.888454096673925,3,4,6.6657230189904695,99.82348961660227,0.9210650680889764,0
2023-05-31,CUST_0001,prod_02,445.3728715039581,86,832,6877,82.30215310778037,7,23.913488285769528,0.2731961131317911,3.2340090943244526,0,5,5.389596756199362,98.24313831666328,0.9551991625535244,0
2023-06-30,CUST_0001,prod_02,486.8871263177031,12,124,2153,74.49595663531512,9,26.539775595329,0.626661668225098,3.1299015273037467,3,6,4.353135658495697,99.1785440132069,0.8185248686641022,0
2023-07-31,CUST_0001,prod_02,421.239203301605,54,753,5023,65.49785279629445,8,12.31300048329863,0.9728397766696776,3.329435134414095,3,3,6.620619643327509,98.66111680320242,0.7533211927980271,0
2023-08-31,CUST_0001,prod_02,268.18124619512423,26,118,5179,37.84695499061483,6,25.78985544616305,0.4981429984206794,3.4277431877056377,3,8,9.084258290950396,99.02511727027408,0.8694992430147798,0
2023-09-30,CUST_0001,prod_02,392.256994448268,36,231,9119,89.53294345127847,2,24.947497983466945,0.2529829270427311,3.9184062485844,1,10,0.7274257832406947,98.9225828455225,0.7978355592291375,0
2023-10-31,CUST_0001,prod_02,847.8932190395122,97,379,4332,80.26668328119473,4,3.157707874791149,0.8574738528003705,3.232149395153799,2,10,8.662719181062013,99.9689208645256,0.9243173682331328,1
2023-01-31,CUST_0001,prod_04,785.2483418304058,83,224,7729,92.90851956935202,2,34.11007300720287,0.8653426955242214,3.608943674428764,5,6,5.02547810510038,99.41579056592694,0.7270405750419799,0
2023-02-28,CUST_0001,prod_04,619.2462954498876,96,344,3273,12.335410355773863,1,36.41443648937431,0.884734806872718,3.743290602447327,4,5,5.467417330299922,98.58481736083432,0.8927878569712742,0
2023-03-31,CUST_0001,prod_04,132.0012086741453,13,852,5326,79.00441540528932,0,37.83288681052189,0.6284402846480963,4.198754118773489,4,2,2.777694297332073,99.3122124171452,0.7135523526478436,0
2023-04-30,CUST_0001,prod_04,809.3403319093999,62,575,9281,42.87572805456116,10,3.088362865567396,0.4209363352904282,3.812234596244708,2,1,7.083653117721344,99.501559418849,0.9550842831337184,0
2023-05-31,CUST_0001,prod_04,293.6196450262155,13,949,8685,30.07894059403994,1,28.2317939301402,0.8443572363856354,4.12585470997656,2,6,2.6267874060773,99.9373328214394,0.7213513809866396,0
2023-06-30,CUST_0001,prod_04,780.6167445926544,39,795,3922,76.69129816950704,1,18.62205843667433,0.6262383883209357,3.293081871078708,0,1,0.9527124789419322,98.56252740122144,0.76466592008214,1
2023-01-31,CUST_0001,prod_05,944.6407512481146,65,833,3585,36.44367626749828,6,10.633074239937477,0.829685834033324,4.543362031079913,1,9,3.744659060630672,98.23593462647403,0.9580371991675518,0
2023-02-28,CUST_0001,prod_05,118.30134219272703,26,380,2536,26.475995029011063,8,13.897418858423856,0.7402659565692441,3.087844865511075,3,10,9.690890686381588,98.98335001783862,0.7258785994387219,0
2023-03-31,CUST_0001,prod_05,295.1950054457874,34,111,8031,71.18819517480713,3,29.321262836630584,0.5117962913701066,3.61380372897725,0,10,4.0581912641944085,99.30704735862771,0.8334258589197351,1
2023-01-31,CUST_0002,prod_03,385.689166839299,100,482,7510,39.03985921787464,3,47.57165491855523,0.2717523561625375,3.5408050046519683,0,3,2.8767478557875963,99.68448393223632,0.8776829111645155,0
2023-02-28,CUST_0002,prod_03,414.6009734572485,91,799,2307,88.28927902389455,8,31.20594745232287,0.4350013906030635,3.1678227065701305,0,8,2.554695958304421,99.49165599022366,0.9890152929657076,0
2023-03-31,CUST_0002,prod_03,308.8191279573603,53,894,9274,65.89271866646816,9,19.69137533456206,0.2603063801657955,3.7479680673478777,5,1,4.676235082899535,98.25735035214896,0.8629668659575853,0
2023-04-30,CUST_0002,prod_03,333.339718932358,99,950,3704,94.08080462881674,6,3.080455671828291,0.4939932362253809,3.022840186259561,1,2,2.899914066575785,98.08087145759208,0.9467946351150978,0
2023-05-31,CUST_0002,prod_03,446.2911901007256,65,70,4711,73.22464570573996,2,30.876163544512465,0.6814210191438096,3.6712128550497214,3,8,8.424946811009947,99.08934612085024,0.7614485813772885,0
2023-06-30,CUST_0002,prod_03,739.9325581857207,80,134,9777,65.85981087424122,7,27.71477938589753,0.9137376966084024,3.786623119207808,0,2,2.7795558487543777,99.95533714367416,0.8785892919235115,0
2023-07-31,CUST_0002,prod_03,100.75366285918538,57,689,2444,79.8719074754311,8,8.16044465168758,0.1219010095963478,3.8137553700774816,1,9,7.880431213249919,99.6637588939384,0.7489974554883518,0
2023-08-31,CUST_0002,prod_03,416.2174286090985,84,84,3809,90.40787878340646,7,28.86161668042876,0.6875489235373204,4.260539978446149,0,2,7.359268593739293,98.62168956644324,0.8694624061698997,0
2023-09-30,CUST_0002,prod_03,873.4439147468432,18,511,2712,20.091979915194678,0,23.10454228013469,0.6490365515744484,3.2886377793688366,4,2,9.02604700653144,98.32516018708084,0.9208468715221354,0
2023-10-31,CUST_0002,prod_03,307.9714620975342,66,566,1865,78.20955103684771,1,12.49841015400063,0.1994046795392952,3.496113437301243,4,3,6.01268413827984,99.557750585681,0.929622400213827,0
2023-11-30,CUST_0002,prod_03,869.6084179643985,95,108,6489,58.22730601782979,7,34.532462519064424,0.3747894386920462,4.340030619814742,0,4,5.116773344284536,99.20527646785216,0.8752911684829593,0
2023-12-31,CUST_0002,prod_03,818.9651268810414,100,268,6247,14.382478343808934,3,38.93116589395481,0.1694562957008127,4.325578380776491,0,4,3.82319361041517,99.92410038232872,0.9845451300195004,0
2024-01-31,CUST_0002,prod_03,645.8021019796477,24,163,3255,59.33612035085349,10,20.53819984928089,0.7693089974624431,4.192267906736766,2,10,9.636272941260286,98.79273050959596,0.7069204852680223,0
2024-02-29,CUST_0002,prod_03,349.66603253712685,49,398,4241,95.92921900393073,1,27.01914898363909,0.6262904352854668,3.755721683083437,2,7,0.4159574871586242,99.63900786865622,0.8362232908343242,0
2024-03-31,CUST_0002,prod_03,111.21273151208162,11,463,8263,76.82336500614497,8,41.49692494946333,0.2470668077093016,3.8889063503533823,4,2,5.917858618708348,99.15496027914858,0.9518693097086196,0
2024-04-30,CUST_0002,prod_03,538.1193945794041,98,813,9762,66.31855799789926,10,1.76680541262554,0.9366061223828316,4.489511358116621,3,6,7.732416541164405,98.6811733317994,0.7953414822817052,0
2024-05-31,CUST_0002,prod_03,711.57433461565,56,263,7088,12.293833690907537,8,22.454737334994984,0.3066795651046404,3.8732718046523633,2,10,4.04901101747511,99.89594366017847,0.9565720651736044,0
2024-06-30,CUST_0002,prod_03,347.5294062349553,96,61,3438,15.295061546623044,5,17.096595573220124,0.7839605436576466,3.6571338601722942,3,9,8.439443087577194,99.85919801509937,0.8016904724155569,0
2024-07-31,CUST_0002,prod_03,442.3295428714562,66,647,9792,20.0588159729454,7,9.04765310885238,0.6282778121812951,3.8143975757190103,0,6,5.659808724210942,98.61457341300012,0.7761466728880877,0
2024-08-31,CUST_0002,prod_03,788.5968539825801,9,772,7535,97.15642311835002,4,30.061390355017043,0.2042023244833694,4.733705567176866,1,9,3.4118524948172864,98.95085326027302,0.879288965219805,0
2024-09-30,CUST_0002,prod_03,707.399312935669,68,81,9075,85.03029034695506,2,36.68171573847341,0.8941321932501778,3.4674119511253885,5,1,1.9567604166847916,98.70389827621194,0.8107096951936482,0
2024-10-31,CUST_0002,prod_03,622.9326646549581,29,403,2358,36.00406566465137,5,16.112103119813277,0.7361827974853014,3.6814411137531744,1,8,9.799958421064543,99.99152583513842,0.8695865772958513,0
2024-11-30,CUST_0002,prod_03,765.2484147472371,91,156,3266,82.38453981947278,0,40.51659342676711,0.2079844845152159,3.1754660215191253,4,4,9.865787164266113,99.45745791158484,0.7528533092617077,0
2024-12-31,CUST_0002,prod_03,322.5823708704376,60,594,4795,73.11101709268954,9,16.91921685665434,0.849871144789548,3.5367812442926847,2,9,6.764821192205939,99.38012458824744,0.7573666306448107,0
2025-01-31,CUST_0002,prod_03,373.319094754717,76,830,4096,38.63567956625264,9,29.965045216192053,0.3068496811013019,4.957183684324947,0,4,4.845753758666583,98.42431721357666,0.7293075214408078,0
2023-01-31,CUST_0002,prod_05,646.8010437209583,19,177,6110,76.14147672690929,10,27.611952633774784,0.465690029995675,4.492015910133057,3,10,9.020847364536555,98.57082000310344,0.8655579135013582,0
2023-02-28,CUST_0002,prod_05,302.8074378432618,68,325,8632,15.25060626356946,0,36.64436053988047,0.4839039821745995,4.26364579516,0,6,7.412627911736885,98.765796684262,0.829180544530112,0
2023-03-31,CUST_0002,prod_05,919.048169728326,5,83,3441,10.852446111552403,3,12.036550070278135,0.4452067109161867,3.7267002643945935,1,9,3.937525118130479,99.38430009602835,0.7272406425789892,0
2023-04-30,CUST_0002,prod_05,802.7511172162776,54,362,7452,18.545798389365284,7,4.182579437639939,0.8767597000100881,4.771098506780694,4,9,7.635000109850682,98.1270341086347,0.7578607800474627,0
2023-05-31,CUST_0002,prod_05,534.9964087427472,73,976,6043,63.81431370111908,1,41.61634306746892,0.2602146954890356,3.571999299534182,4,2,5.686963290396981,98.20122378283816,0.9573054859870728,0
2023-06-30,CUST_0002,prod_05,357.03333219671254,85,607,1730,81.65132446325704,5,30.7692971809358,0.1188968768850134,4.503787895659593,2,8,9.818903233814984,98.94112461254116,0.941221305866768,0
2023-07-31,CUST_0002,prod_05,427.2563507335017,77,951,5872,45.73754189439909,8,28.907040705644217,0.8305128778691073,3.881625647711754,2,4,0.2104683300713824,99.2955809275258,0.9102404684920912,0
2023-08-31,CUST_0002,prod_05,483.3129462925293,60,854,4102,17.37511740939817,4,19.591869199149578,0.7942188152133712,4.857600329971427,0,8,5.150035089062739,98.2064873739608,0.7613673521130894,0
2023-09-30,CUST_0002,prod_05,258.02643496320934,17,542,8329,28.060692711816326,10,47.4908565886912,0.9186943132704752,3.6309747589633936,0,5,6.973574358591248,98.56290893734143,0.827503195437727,0
2023-10-31,CUST_0002,prod_05,632.9628300651145,70,243,4477,21.599799910488755,5,46.50057766351447,0.5046469474404607,4.495159568415298,3,10,2.3274911775415896,99.9799455264576,0.8085154132746378,0
2023-11-30,CUST_0002,prod_05,495.9690428316748,62,681,4005,71.0934138153656,10,7.223223368192146,0.691770660199339,3.6975602047067744,5,5,5.904464774671061,99.40807196559376,0.8442821161413663,0
2023-12-31,CUST_0002,prod_05,590.4971030225195,93,925,8427,49.6695620993038,9,37.12900829153166,0.7616924809250389,4.40423108253455,2,7,7.114683039809195,98.93489376583196,0.7277557625229484,0
2024-01-31,CUST_0002,prod_05,556.1443811832694,75,163,2180,3.14335093207862,6,8.344080315221902,0.6979517470961003,3.247974656621235,5,2,8.579067575983313,99.54598213368514,0.9634729323946156,0
2024-02-29,CUST_0002,prod_05,770.3277981674669,43,296,4127,61.77554674320992,9,17.10248706634309,0.8613530367970788,4.592807209366929,1,8,3.346978062226362,98.4154828999757,0.736808516404857,0
2024-03-31,CUST_0002,prod_05,165.7367006435229,95,554,6621,35.760012622211924,1,35.12318398265805,0.2467312338148809,4.062055444798348,3,1,5.677237852444453,98.78326066069792,0.7706015157811003,0
2024-04-30,CUST_0002,prod_05,959.493343302722,96,943,2561,44.9629878762308,6,7.400110899279674,0.9251100879080628,3.37240100359808,0,9,4.16489302539903,99.0900993028282,0.9537968724948662,0
2024-05-31,CUST_0002,prod_05,114.61758320435234,42,97,7317,19.363125743961927,9,47.32670742328055,0.3749540857366322,3.7437763633923793,3,10,5.718591559243988,99.7851892816445,0.8672098205023878,0
2024-06-30,CUST_0002,prod_05,375.33319614247125,40,821,7595,88.9428473525065,8,21.879217515113343,0.6364741273843163,3.1523921979640046,4,2,7.664498899786351,98.15058191843453,0.838215511427346,0
2024-07-31,CUST_0002,prod_05,394.455064770446,71,650,3983,2.7346669998920063,5,6.782956139779755,0.5678939210729393,3.64747040960216,0,4,7.140293332833744,99.71326134380236,0.7469922824239713,0
2024-08-31,CUST_0002,prod_05,353.548804796351,34,683,7691,99.1013904563421,8,1.1325367120703105,0.762056855923886,4.821440892127227,2,4,2.373592303322152,98.79450986319443,0.7851371830694062,0
2024-09-30,CUST_0002,prod_05,262.6775268438859,19,89,3367,3.3178463746428184,9,27.415728215200925,0.5515391458458316,4.417016760608558,0,3,9.281884682550048,98.44083450119722,0.915525247490422,1
2023-01-31,CUST_0002,prod_08,192.32419393682991,59,591,6066,3.1314290203873525,6,7.792193496000271,0.3763924983675826,3.794618295047568,0,6,4.300518807456918,99.74805183399629,0.867114876064967,0
2023-02-28,CUST_0002,prod_08,467.8301040030617,41,205,1468,47.35819343398549,3,2.6150358095121784,0.2364536635194373,4.091680841968067,0,6,9.432365329909944,98.54693327777797,0.981029213898926,0
2023-03-31,CUST_0002,prod_08,105.63533377430834,42,793,1435,38.26156488273495,1,10.90760747702368,0.1595901283375547,3.3077902380337285,0,9,5.881030454002011,98.76501185827212,0.839856916824658,0
2023-04-30,CUST_0002,prod_08,907.587435446012,51,882,8161,16.17334033757684,1,7.058165647189268,0.2085493798430495,4.572392319381285,3,3,4.8744096165019375,98.90775694225138,0.7619693003571454,0
2023-05-31,CUST_0002,prod_08,381.1064728116528,98,571,5447,48.43724248703711,4,0.642111282488091,0.2343711977799339,4.527343720563006,4,7,5.34966391202131,98.4026703631627,0.9801419454370022,0
2023-06-30,CUST_0002,prod_08,186.91967688547496,69,244,2128,18.67048796259304,6,1.8161706561650544,0.8912101863476029,3.182017432379105,4,1,8.663588326663552,99.79428533115365,0.7283208360650306,0
2023-07-31,CUST_0002,prod_08,781.6914273439726,8,581,5574,11.232759927655096,9,14.904534739420956,0.781797220023376,3.9670208689894,3,8,5.796765382496114,98.00417815266864,0.9185019321153308,0
2023-08-31,CUST_0002,prod_08,142.81874943128997,35,661,3093,68.77080709898001,2,12.376420382787389,0.7931921421060789,3.7928614113302697,4,8,7.070088721045027,99.23698695146707,0.8918808533034532,0
2023-09-30,CUST_0002,prod_08,236.10833470134716,84,427,3748,1.653228498071797,6,9.040726040222264,0.1099482845939675,3.523552516650666,2,4,0.5537458864329677,99.29265279277902,0.8614024111900762,0
2023-10-31,CUST_0002,prod_08,683.4579056609764,89,112,6921,90.9536671925078,5,45.803619489778185,0.2453647903939623,4.123884406828298,2,6,0.4688014358359051,99.35628020753428,0.9127080213397144,0
2023-11-30,CUST_0002,prod_08,132.43348227991885,38,804,8717,42.03078246923653,6,20.581391442808755,0.5612122069729467,4.814972678610994,0,8,3.287291387076456,99.21255449297183,0.7465111894569743,0
2023-12-31,CUST_0002,prod_08,899.3100239474923,43,329,2344,76.97796385676092,8,39.81317867396376,0.6694491463687878,3.8294803687481034,2,8,2.1206726886771587,99.6191367680175,0.7037992996699642,0
2024-01-31,CUST_0002,prod_08,235.295057136514,40,185,4721,85.12460942688168,6,16.761328444698176,0.8617313612823436,4.303086208286403,2,3,3.3227259369854467,99.16412766513564,0.7867567964568899,0
2024-02-29,CUST_0002,prod_08,256.8040320270389,67,819,3386,62.329264267421046,10,16.10021509504474,0.6086346722528915,3.4202426579641614,0,5,9.493504388233353,99.1586318914325,0.8159977408743906,0
2024-03-31,CUST_0002,prod_08,351.4889692642855,66,56,3018,21.692977988585795,9,42.850794086650495,0.6655637931015035,3.661560401103308,3,3,2.511771642352313,99.63304888840868,0.870946939681049,0
2024-04-30,CUST_0002,prod_08,510.0046404125087,9,897,6811,14.082812149694798,8,3.256254845647399,0.4060965844167818,4.091392851211765,4,10,9.768077792773964,99.58119593937064,0.8307030268085036,0
2024-05-31,CUST_0002,prod_08,649.9200027489005,69,671,9072,90.70937740105362,4,5.201295884963555,0.168305213991857,4.161054924040496,4,6,5.292506813017056,99.75812016919215,0.7916150546212012,0
2024-06-30,CUST_0002,prod_08,959.8976463632478,69,147,6409,57.16466036813307,10,19.81314943473,0.4655742951657897,4.875493588933638,2,4,9.887369350319664,98.56356926054362,0.7373608991664372,0
2024-07-31,CUST_0002,prod_08,485.4169320120443,95,205,2309,77.62550147140009,3,0.8287569098879259,0.4591703388859177,4.918658116721389,4,9,8.212487435738957,98.53035772075782,0.735912108009785,0
2024-08-31,CUST_0002,prod_08,252.59839007782224,72,153,1845,94.61925393037728,7,41.93044609426512,0.4572651314067626,3.421879377102238,1,8,8.501294199454655,98.39753405614744,0.8201212241586118,0
2024-09-30,CUST_0002,prod_08,161.37343227663038,58,317,6125,24.303379367512527,10,20.158285125167836,0.9461378003623898,3.1932675041474146,2,10,7.435378513257208,99.17551647313812,0.7622641681857222,0
2024-10-31,CUST_0002,prod_08,705.9031016281418,67,750,8982,90.89500489445236,0,25.52890238019254,0.6543245546065172,3.9506888800337223,5,7,4.143360100793383,99.07324828316465,0.9953044843385044,0
2024-11-30,CUST_0002,prod_08,799.7983452707077,5,576,3616,18.429824509271143,10,32.672339128045685,0.344317503200028,4.177923598331625,0,6,6.328223919967222,98.32858184041405,0.9517259163418644,0
2024-12-31,CUST_0002,prod_08,573.9183702556738,67,104,2987,3.536822065946014,6,33.29243345664125,0.7162223977624034,4.581694435629965,1,6,6.170032525213303,99.55967476409576,0.9725840485776632,0
2025-01-31,CUST_0002,prod_08,708.0211412788645,41,472,1219,88.3239518966377,0,22.18486176315785,0.4455833831876072,4.076859083023045,5,10,8.435212788888329,99.43403903961249,0.8189967831230426,0
2023-01-31,CUST_0002,prod_10,623.3109097582426,11,806,2831,8.866871621540866,0,18.05624692798066,0.4647620220222787,3.8855702063397777,1,1,9.142836658415597,98.18161634508166,0.7184958729865528,0
2023-02-28,CUST_0002,prod_10,882.322326943427,91,321,5188,75.04641153603185,10,24.32049908707458,0.9719735567234392,3.927570942499529,1,6,7.012097109347082,98.83462699572875,0.9898278362384072,0
2023-03-31,CUST_0002,prod_10,385.0027119571084,8,999,1837,12.867097324032963,5,38.06816071217058,0.77279874212819,4.783077260397923,0,2,2.083383756151356,99.21221658632312,0.9786372296456572,0
2023-04-30,CUST_0002,prod_10,521.2904585304918,88,831,2123,8.985068903936853,10,21.97334122459684,0.1520301977384957,4.936614759073818,0,5,6.758626199266692,98.94131294806328,0.7225586542370755,0
2023-05-31,CUST_0002,prod_10,670.7997571100473,83,720,5459,7.739265250156184,9,9.953445058925302,0.3243177612095009,3.211516039099069,4,8,0.9642596045464862,99.45980592571452,0.9287276967252356,0
2023-06-30,CUST_0002,prod_10,206.6460428969462,75,476,3478,77.4407473868404,0,3.4228328918219355,0.9662804988884898,4.623947875141234,5,5,3.685649767122233,99.57007776708988,0.7663895995514085,0
2023-07-31,CUST_0002,prod_10,601.3574284011039,53,950,5238,63.46987563137708,2,46.40208248457437,0.4048910521407846,3.2485961551531304,1,6,1.7998772624544477,98.88610594234176,0.9921595569304712,0
2023-08-31,CUST_0002,prod_10,916.0841760050388,5,825,1027,75.44222231654578,9,12.03247045541308,0.1559921806458195,4.8182693712487605,3,3,7.981231948802143,98.6252390282581,0.9036276591753764,0
2023-09-30,CUST_0002,prod_10,502.8015734460201,82,726,4338,45.87467154119829,6,17.44382047864347,0.2040100507124816,4.333294107435055,0,4,2.274638039218584,99.4895945767112,0.9520333430759208,0
2023-10-31,CUST_0002,prod_10,966.0896999059456,67,666,1643,70.07282806455466,6,21.44984615878941,0.3205684683807905,3.002842608187294,2,9,8.360007882733877,99.5133373368174,0.8196842127872018,0
2023-11-30,CUST_0002,prod_10,271.08421301062583,59,371,6781,96.47567106467405,8,28.92362953545308,0.2805605082522689,3.212012754545109,1,8,5.165038598727976,98.30473242531578,0.8014923782561922,0
2023-12-31,CUST_0002,prod_10,151.44775509272455,49,560,3451,87.5748670539534,9,27.307175057239643,0.2460864062808297,4.391910731977029,1,7,8.51224718667418,99.09320309540398,0.836229908554513,0
2024-01-31,CUST_0002,prod_10,387.7513513344006,86,444,3147,47.726998773488575,0,9.460987811086063,0.1964628919642727,3.861333307248941,3,4,4.2435493532232345,99.90211416733504,0.9067319173976776,0
2024-02-29,CUST_0002,prod_10,736.9637055375086,70,923,1235,95.25608382215772,2,28.61993097241037,0.2773091532717207,4.096473714759655,4,10,2.7533775163802625,99.90574473897452,0.845555542598914,1
2023-01-31,CUST_0007,prod_01,920.2080710883964,36,289,4779,5.129195095241008,1,36.08526513670738,0.3967348506266761,4.290864448270865,5,1,9.796951975820434,99.69921529921068,0.8611798214765524,0
2023-02-28,CUST_0007,prod_01,993.0557272248798,69,878,8097,83.79715315411654,2,10.186282285989362,0.5659948948585045,4.925762765038863,4,8,3.198959911480829,99.49622828016068,0.9248163043998492,0
2023-03-31,CUST_0007,prod_01,135.92407861098008,91,830,5059,91.8375998131252,1,8.771407687915229,0.7461299724479598,3.629860520855935,4,9,7.973628695104245,98.56372985972996,0.7376350996157505,0
2023-04-30,CUST_0007,prod_01,545.7160764168643,71,466,2158,67.86030078530862,6,18.489698156034898,0.9640141431576305,4.255773819657038,0,5,5.19576706373843,98.04824583251728,0.7564667874282781,0
2023-05-31,CUST_0007,prod_01,769.8446861149416,32,749,1003,42.17091337716991,3,8.691958744581441,0.5026675567115808,3.8654296293210577,0,3,0.6354905969962638,98.48742496863233,0.9070965601287196,0
2023-06-30,CUST_0007,prod_01,857.7404539077577,65,970,7916,1.8626143449132615,10,10.34574698877242,0.8866529906134322,3.194368983945885,0,4,8.218025952565302,98.91547352053804,0.9198320281972074,0
2023-07-31,CUST_0007,prod_01,128.90943229766322,91,740,1232,46.395535017596416,9,43.29132619166881,0.411371784510807,4.465867739062345,1,7,5.420738718968424,99.70425059135152,0.916548714747254,0
2023-08-31,CUST_0007,prod_01,290.93013667996,31,948,2792,43.85535149453981,1,29.575510986500262,0.1224536273086818,3.3926436015195747,3,8,1.8663010155227635,98.08009878661042,0.731457693308852,0
2023-09-30,CUST_0007,prod_01,993.2505801589778,57,187,3971,64.22489296681061,3,46.22262184280175,0.6806133627674921,3.3667607673003213,2,9,6.675459032081092,99.35709073559453,0.9330833876401642,0
2023-10-31,CUST_0007,prod_01,215.5126208722052,96,128,1418,39.57359607231756,9,26.32412298503673,0.256379615540143,3.097061809262585,4,3,7.825391041285615,99.54547323269608,0.970211042397237,0
2023-11-30,CUST_0007,prod_01,704.0715401161312,19,888,3886,49.85119818725658,10,7.874012559178081,0.5517083991640817,4.953524639614862,5,9,4.927645137109746,99.22703050851432,0.7981999905064738,0
2023-12-31,CUST_0007,prod_01,896.4518091425691,43,457,9931,23.129403643533124,3,19.61954270424756,0.1126749965152284,3.306366131132621,5,2,1.2124346651744575,99.66881589679002,0.8116084377370798,1
2023-01-31,CUST_0007,prod_03,532.6778126178358,71,279,2108,74.42112815582311,6,12.992341497046263,0.973119508944312,4.764769072502634,1,6,2.4195276133158563,98.49779246260776,0.722978006754446,0
2023-02-28,CUST_0007,prod_03,576.1206638747963,66,689,5049,96.47384429551052,1,29.513281515424463,0.5223368833565131,3.7559676220285967,0,9,2.3904817151704822,98.53089007205963,0.9883802826667314,0
2023-03-31,CUST_0007,prod_03,531.4260919916164,45,488,5670,8.255084050158906,10,39.93345199820301,0.171132631393779,4.321417324820716,3,6,0.571538331578943,99.13206272001015,0.8353960186020257,0
2023-04-30,CUST_0007,prod_03,907.4109917637552,71,928,6941,38.143558600328326,4,15.693956464341946,0.9341757872322096,4.994529845909108,0,5,8.368892796673475,98.48272658580343,0.8897724785492097,0
2023-05-31,CUST_0007,prod_03,511.6308208065908,34,456,6080,95.40989410588396,3,12.476761464405914,0.7428668341295339,4.46287499896448,5,9,5.501476437348145,99.31153070841138,0.8996660444062723,0
2023-06-30,CUST_0007,prod_03,104.69368789535903,45,836,5220,96.28979905399282,4,29.872419972209894,0.1802892870802699,3.2712737891488333,2,1,4.629638964795032,99.56165109023988,0.7497015833364807,0
2023-07-31,CUST_0007,prod_03,188.9165239630592,74,581,1403,36.143942006697365,5,11.82347923373172,0.6617709763738393,4.815970061205823,0,2,1.3389434375760714,98.37998832507382,0.984871992882592,0
2023-08-31,CUST_0007,prod_03,606.6074294673683,77,819,7327,50.683351631646,8,20.36094936903134,0.8109113339993345,3.756592354588654,0,5,4.190320605219957,98.50816574068035,0.7594136201620123,0
2023-09-30,CUST_0007,prod_03,918.71177820631,96,316,2069,76.18471005974772,5,10.494988902448792,0.631723905418316,3.0750921897802552,5,7,6.38608097967814,98.83557875457736,0.714260546147876,0
2023-10-31,CUST_0007,prod_03,317.37759594635975,13,462,8772,55.09081183053996,4,18.189461940811107,0.6191733953183151,4.0379432031903,3,9,4.399251431349938,99.7756005119121,0.809980473190766,1
2023-01-31,CUST_0007,prod_05,233.1841860942887,21,166,1282,70.13922073646988,9,20.141667913888472,0.7232291036083179,4.874579091325823,4,3,3.826273838024136,99.66207481021286,0.992419390218348,0
